100,404,354,1.00675674904593e-09
422,357,358,1.07232755763732e-09
406,359,360,1.10569530395538e-09
406,405,359,1.09377077658916e-09
407,406,360,1.11498500684685e-09
407,361,408,1.08253175473052e-09
380,324,379,9.75950285210941e-10
380,382,326,1.00342523619062e-09
426,380,425,9.51460523581341e-10
459,425,424,7.6532896103747e-10
449,412,413,1.11137623361438e-09
429,385,387,9.4672697207679e-10
436,391,394,1.05878982497278e-09
436,394,99,1.05635011989892e-09
446,445,409,1.08253175473057e-09
448,447,411,1.08253175473054e-09
469,443,444,1.14272863690279e-09
441,403,404,9.93426436587727e-10
422,358,405,1.03658103573461e-09
440,402,403,1.06181350012364e-09
442,406,443,1.13079424315733e-09
427,383,429,1.17262393760786e-09
454,419,421,1.20023277008928e-09
433,435,390,9.92787362365835e-10
424,379,378,9.50150660248487e-10
424,425,379,9.36188507573791e-10
434,389,391,9.05156979545488e-10
447,410,411,1.08253175473052e-09
441,404,422,1.0341900998937e-09
441,422,405,1.07593977361204e-09
433,390,388,1.0469810402884e-09
453,417,419,1.07852545504701e-09
450,413,414,1.135475487679e-09
450,449,413,1.12382376307308e-09
453,452,417,9.87609886943705e-10
453,419,454,1.22640910410195e-09
447,446,410,1.08253175473052e-09
471,445,446,1.16014290015144e-09
456,418,393,9.04801676889499e-10
456,420,418,9.43767023756187e-10
436,434,391,9.3766844610203e-10
432,429,387,1.22191772741402e-09
448,412,449,1.09706354065583e-09
423,378,381,9.61665212009883e-10
440,403,441,1.08935154771391e-09
469,468,443,1.19508341472753e-09
423,381,427,1.01325765935815e-09
472,446,447,1.15272053220738e-09
467,438,439,1.25271731451561e-09
440,439,402,1.17006815350335e-09
440,441,442,1.11515351639898e-09
468,442,443,1.13798774455142e-09
6,46,47,3.12575191219777e-10
467,439,468,1.31175774383046e-09
426,428,382,1.04584967164365e-09
460,426,425,9.62984689502045e-10
472,471,446,1.16931119641929e-09
464,429,432,1.23850115046929e-09
